imageID,class,background,perspective,challengeType,challengeLevel
6525,6,2,3,13,2
6526,7,2,3,13,2
6527,8,2,3,13,2
6528,9,2,3,13,2
6529,10,2,3,13,2
6530,1,2,4,13,2
6531,2,2,4,13,2
6532,3,2,4,13,2
6533,4,2,4,13,2
6534,5,2,4,13,2
6535,6,2,4,13,2
6536,7,2,4,13,2
6537,8,2,4,13,2
6538,9,2,4,13,2
6539,10,2,4,13,2
6540,1,2,5,13,2
6541,2,2,5,13,2
6542,3,2,5,13,2
6543,4,2,5,13,2
6544,5,2,5,13,2
6545,6,2,5,13,2
6546,7,2,5,13,2
6547,8,2,5,13,2
6548,9,2,5,13,2
6549,10,2,5,13,2
6550,1,3,1,13,2
6551,2,3,1,13,2
6552,3,3,1,13,2
6553,4,3,1,13,2
6554,5,3,1,13,2
6555,6,3,1,13,2
6556,7,3,1,13,2
6557,8,3,1,13,2
6558,9,3,1,13,2
6559,10,3,1,13,2
6560,1,3,2,13,2
6561,2,3,2,13,2
6562,3,3,2,13,2
6563,4,3,2,13,2
6564,5,3,2,13,2
6565,6,3,2,13,2
6566,7,3,2,13,2
6567,8,3,2,13,2
6568,9,3,2,13,2
6569,10,3,2,13,2
6570,1,3,3,13,2
6571,2,3,3,13,2
6572,3,3,3,13,2
6573,4,3,3,13,2
6574,5,3,3,13,2
6575,6,3,3,13,2
6576,7,3,3,13,2
6577,8,3,3,13,2
6578,9,3,3,13,2
6579,10,3,3,13,2
6580,1,3,4,13,2
6581,2,3,4,13,2
6582,3,3,4,13,2
6583,4,3,4,13,2
6584,5,3,4,13,2
6585,6,3,4,13,2
6586,7,3,4,13,2
6587,8,3,4,13,2
6588,9,3,4,13,2
6589,10,3,4,13,2
6590,1,3,5,13,2
6591,2,3,5,13,2
6592,3,3,5,13,2
6593,4,3,5,13,2
6594,5,3,5,13,2
6595,6,3,5,13,2
6596,7,3,5,13,2
6597,8,3,5,13,2
6598,9,3,5,13,2
6599,10,3,5,13,2
6600,1,1,1,13,3
6601,2,1,1,13,3
6602,3,1,1,13,3
6603,4,1,1,13,3
6604,5,1,1,13,3
6605,6,1,1,13,3
6606,7,1,1,13,3
6607,8,1,1,13,3
6608,9,1,1,13,3
6609,10,1,1,13,3
6610,1,1,2,13,3
6611,2,1,2,13,3
6612,3,1,2,13,3
6613,4,1,2,13,3
6614,5,1,2,13,3
6615,6,1,2,13,3
6616,7,1,2,13,3
6617,8,1,2,13,3
6618,9,1,2,13,3
6619,10,1,2,13,3
6620,1,1,3,13,3
6621,2,1,3,13,3
6622,3,1,3,13,3
6623,4,1,3,13,3
6624,5,1,3,13,3
6625,6,1,3,13,3
6626,7,1,3,13,3
6627,8,1,3,13,3
6628,9,1,3,13,3
6629,10,1,3,13,3
6630,1,1,4,13,3
6631,2,1,4,13,3
6632,3,1,4,13,3
6633,4,1,4,13,3
6634,5,1,4,13,3
6635,6,1,4,13,3
6636,7,1,4,13,3
6637,8,1,4,13,3
6638,9,1,4,13,3
6639,10,1,4,13,3
6640,1,1,5,13,3
6641,2,1,5,13,3
6642,3,1,5,13,3
6643,4,1,5,13,3
6644,5,1,5,13,3
6645,6,1,5,13,3
6646,7,1,5,13,3
6647,8,1,5,13,3
6648,9,1,5,13,3
6649,10,1,5,13,3
6650,1,2,1,13,3
6651,2,2,1,13,3
6652,3,2,1,13,3
6653,4,2,1,13,3
6654,5,2,1,13,3
6655,6,2,1,13,3
6656,7,2,1,13,3
6657,8,2,1,13,3
6658,9,2,1,13,3
6659,10,2,1,13,3
6660,1,2,2,13,3
6661,2,2,2,13,3
6662,3,2,2,13,3
6663,4,2,2,13,3
6664,5,2,2,13,3
6665,6,2,2,13,3
6666,7,2,2,13,3
6667,8,2,2,13,3
6668,9,2,2,13,3
6669,10,2,2,13,3
6670,1,2,3,13,3
6671,2,2,3,13,3
6672,3,2,3,13,3
6673,4,2,3,13,3
6674,5,2,3,13,3
6675,6,2,3,13,3
6676,7,2,3,13,3
6677,8,2,3,13,3
6678,9,2,3,13,3
6679,10,2,3,13,3
6680,1,2,4,13,3
6681,2,2,4,13,3
6682,3,2,4,13,3
6683,4,2,4,13,3
6684,5,2,4,13,3
6685,6,2,4,13,3
6686,7,2,4,13,3
6687,8,2,4,13,3
6688,9,2,4,13,3
6689,10,2,4,13,3
6690,1,2,5,13,3
6691,2,2,5,13,3
6692,3,2,5,13,3
6693,4,2,5,13,3
6694,5,2,5,13,3
6695,6,2,5,13,3
6696,7,2,5,13,3
6697,8,2,5,13,3
6698,9,2,5,13,3
6699,10,2,5,13,3
6700,1,3,1,13,3
6701,2,3,1,13,3
6702,3,3,1,13,3
6703,4,3,1,13,3
6704,5,3,1,13,3
6705,6,3,1,13,3
6706,7,3,1,13,3
6707,8,3,1,13,3
6708,9,3,1,13,3
6709,10,3,1,13,3
6710,1,3,2,13,3
6711,2,3,2,13,3
6712,3,3,2,13,3
6713,4,3,2,13,3
6714,5,3,2,13,3
6715,6,3,2,13,3
6716,7,3,2,13,3
6717,8,3,2,13,3
6718,9,3,2,13,3
6719,10,3,2,13,3
6720,1,3,3,13,3
6721,2,3,3,13,3
6722,3,3,3,13,3
6723,4,3,3,13,3
6724,5,3,3,13,3
6725,6,3,3,13,3
6726,7,3,3,13,3
6727,8,3,3,13,3
6728,9,3,3,13,3
6729,10,3,3,13,3
6730,1,3,4,13,3
6731,2,3,4,13,3
6732,3,3,4,13,3
6733,4,3,4,13,3
6734,5,3,4,13,3
6735,6,3,4,13,3
6736,7,3,4,13,3
6737,8,3,4,13,3
6738,9,3,4,13,3
6739,10,3,4,13,3
6740,1,3,5,13,3
6741,2,3,5,13,3
6742,3,3,5,13,3
6743,4,3,5,13,3
6744,5,3,5,13,3
6745,6,3,5,13,3
6746,7,3,5,13,3
6747,8,3,5,13,3
6748,9,3,5,13,3
6749,10,3,5,13,3
6750,1,1,1,13,4
6751,2,1,1,13,4
6752,3,1,1,13,4
6753,4,1,1,13,4
6754,5,1,1,13,4
6755,6,1,1,13,4
6756,7,1,1,13,4
6757,8,1,1,13,4
6758,9,1,1,13,4
6759,10,1,1,13,4
6760,1,1,2,13,4
6761,2,1,2,13,4
6762,3,1,2,13,4
6763,4,1,2,13,4
6764,5,1,2,13,4
6765,6,1,2,13,4
6766,7,1,2,13,4
6767,8,1,2,13,4
6768,9,1,2,13,4
6769,10,1,2,13,4
6770,1,1,3,13,4
6771,2,1,3,13,4
6772,3,1,3,13,4
6773,4,1,3,13,4
6774,5,1,3,13,4
6775,6,1,3,13,4
6776,7,1,3,13,4
6777,8,1,3,13,4
6778,9,1,3,13,4
6779,10,1,3,13,4
6780,1,1,4,13,4
6781,2,1,4,13,4
6782,3,1,4,13,4
6783,4,1,4,13,4
6784,5,1,4,13,4
6785,6,1,4,13,4
6786,7,1,4,13,4
6787,8,1,4,13,4
6788,9,1,4,13,4
6789,10,1,4,13,4
6790,1,1,5,13,4
6791,2,1,5,13,4
6792,3,1,5,13,4
6793,4,1,5,13,4
6794,5,1,5,13,4
6795,6,1,5,13,4
6796,7,1,5,13,4
6797,8,1,5,13,4
6798,9,1,5,13,4
6799,10,1,5,13,4
6800,1,2,1,13,4
6801,2,2,1,13,4
6802,3,2,1,13,4
6803,4,2,1,13,4
6804,5,2,1,13,4
6805,6,2,1,13,4
6806,7,2,1,13,4
6807,8,2,1,13,4
6808,9,2,1,13,4
6809,10,2,1,13,4
6810,1,2,2,13,4
6811,2,2,2,13,4
6812,3,2,2,13,4
6813,4,2,2,13,4
6814,5,2,2,13,4
6815,6,2,2,13,4
6816,7,2,2,13,4
6817,8,2,2,13,4
6818,9,2,2,13,4
6819,10,2,2,13,4
6820,1,2,3,13,4
6821,2,2,3,13,4
6822,3,2,3,13,4
6823,4,2,3,13,4
6824,5,2,3,13,4
6825,6,2,3,13,4
6826,7,2,3,13,4
6827,8,2,3,13,4
6828,9,2,3,13,4
6829,10,2,3,13,4
6830,1,2,4,13,4
6831,2,2,4,13,4
6832,3,2,4,13,4
6833,4,2,4,13,4
6834,5,2,4,13,4
6835,6,2,4,13,4
6836,7,2,4,13,4
6837,8,2,4,13,4
6838,9,2,4,13,4
6839,10,2,4,13,4
6840,1,2,5,13,4
6841,2,2,5,13,4
6842,3,2,5,13,4
6843,4,2,5,13,4
6844,5,2,5,13,4
6845,6,2,5,13,4
6846,7,2,5,13,4
6847,8,2,5,13,4
6848,9,2,5,13,4
6849,10,2,5,13,4
6850,1,3,1,13,4
6851,2,3,1,13,4
6852,3,3,1,13,4
6853,4,3,1,13,4
6854,5,3,1,13,4
6855,6,3,1,13,4
6856,7,3,1,13,4
6857,8,3,1,13,4
6858,9,3,1,13,4
6859,10,3,1,13,4
6860,1,3,2,13,4
6861,2,3,2,13,4
6862,3,3,2,13,4
6863,4,3,2,13,4
6864,5,3,2,13,4
6865,6,3,2,13,4
6866,7,3,2,13,4
6867,8,3,2,13,4
6868,9,3,2,13,4
6869,10,3,2,13,4
6870,1,3,3,13,4
6871,2,3,3,13,4
6872,3,3,3,13,4
6873,4,3,3,13,4
6874,5,3,3,13,4
6875,6,3,3,13,4
6876,7,3,3,13,4
6877,8,3,3,13,4
6878,9,3,3,13,4
6879,10,3,3,13,4
6880,1,3,4,13,4
6881,2,3,4,13,4
6882,3,3,4,13,4
6883,4,3,4,13,4
6884,5,3,4,13,4
6885,6,3,4,13,4
6886,7,3,4,13,4
6887,8,3,4,13,4
6888,9,3,4,13,4
6889,10,3,4,13,4
6890,1,3,5,13,4
6891,2,3,5,13,4
6892,3,3,5,13,4
6893,4,3,5,13,4
6894,5,3,5,13,4
6895,6,3,5,13,4
6896,7,3,5,13,4
6897,8,3,5,13,4
6898,9,3,5,13,4
6899,10,3,5,13,4
6900,1,1,1,14,1
6901,2,1,1,14,1
6902,3,1,1,14,1
6903,4,1,1,14,1
6904,5,1,1,14,1
6905,6,1,1,14,1
6906,7,1,1,14,1
6907,8,1,1,14,1
6908,9,1,1,14,1
6909,10,1,1,14,1
6910,1,1,2,14,1
6911,2,1,2,14,1
6912,3,1,2,14,1
6913,4,1,2,14,1
6914,5,1,2,14,1
6915,6,1,2,14,1
6916,7,1,2,14,1
6917,8,1,2,14,1
6918,9,1,2,14,1
6919,10,1,2,14,1
6920,1,1,3,14,1
6921,2,1,3,14,1
6922,3,1,3,14,1
6923,4,1,3,14,1
6924,5,1,3,14,1
6925,6,1,3,14,1
6926,7,1,3,14,1
6927,8,1,3,14,1
6928,9,1,3,14,1
6929,10,1,3,14,1
6930,1,1,4,14,1
6931,2,1,4,14,1
6932,3,1,4,14,1
6933,4,1,4,14,1
6934,5,1,4,14,1
6935,6,1,4,14,1
6936,7,1,4,14,1
6937,8,1,4,14,1
6938,9,1,4,14,1
6939,10,1,4,14,1
6940,1,1,5,14,1
6941,2,1,5,14,1
6942,3,1,5,14,1
6943,4,1,5,14,1
6944,5,1,5,14,1
6945,6,1,5,14,1
6946,7,1,5,14,1
6947,8,1,5,14,1
6948,9,1,5,14,1
6949,10,1,5,14,1
6950,1,2,1,14,1
6951,2,2,1,14,1
6952,3,2,1,14,1
6953,4,2,1,14,1
6954,5,2,1,14,1
6955,6,2,1,14,1
6956,7,2,1,14,1
6957,8,2,1,14,1
6958,9,2,1,14,1
6959,10,2,1,14,1
6960,1,2,2,14,1
6961,2,2,2,14,1
6962,3,2,2,14,1
6963,4,2,2,14,1
6964,5,2,2,14,1
6965,6,2,2,14,1
6966,7,2,2,14,1
6967,8,2,2,14,1
6968,9,2,2,14,1
6969,10,2,2,14,1
6970,1,2,3,14,1
6971,2,2,3,14,1
6972,3,2,3,14,1
6973,4,2,3,14,1
6974,5,2,3,14,1
6975,6,2,3,14,1
6976,7,2,3,14,1
6977,8,2,3,14,1
6978,9,2,3,14,1
6979,10,2,3,14,1
6980,1,2,4,14,1
6981,2,2,4,14,1
6982,3,2,4,14,1
6983,4,2,4,14,1
6984,5,2,4,14,1
6985,6,2,4,14,1
6986,7,2,4,14,1
6987,8,2,4,14,1
6988,9,2,4,14,1
6989,10,2,4,14,1
6990,1,2,5,14,1
6991,2,2,5,14,1
6992,3,2,5,14,1
6993,4,2,5,14,1
6994,5,2,5,14,1
6995,6,2,5,14,1
6996,7,2,5,14,1
6997,8,2,5,14,1
6998,9,2,5,14,1
6999,10,2,5,14,1
7000,1,3,1,14,1
7001,2,3,1,14,1
7002,3,3,1,14,1
7003,4,3,1,14,1
7004,5,3,1,14,1
7005,6,3,1,14,1
7006,7,3,1,14,1
7007,8,3,1,14,1
7008,9,3,1,14,1
7009,10,3,1,14,1
7010,1,3,2,14,1
7011,2,3,2,14,1
7012,3,3,2,14,1
7013,4,3,2,14,1
7014,5,3,2,14,1
7015,6,3,2,14,1
7016,7,3,2,14,1
7017,8,3,2,14,1
7018,9,3,2,14,1
7019,10,3,2,14,1
7020,1,3,3,14,1
7021,2,3,3,14,1
7022,3,3,3,14,1
7023,4,3,3,14,1
7024,5,3,3,14,1
7025,6,3,3,14,1
7026,7,3,3,14,1
7027,8,3,3,14,1
7028,9,3,3,14,1
7029,10,3,3,14,1
7030,1,3,4,14,1
7031,2,3,4,14,1
7032,3,3,4,14,1
7033,4,3,4,14,1
7034,5,3,4,14,1
7035,6,3,4,14,1
7036,7,3,4,14,1
7037,8,3,4,14,1
7038,9,3,4,14,1
7039,10,3,4,14,1
7040,1,3,5,14,1
7041,2,3,5,14,1
7042,3,3,5,14,1
7043,4,3,5,14,1
7044,5,3,5,14,1
7045,6,3,5,14,1
7046,7,3,5,14,1
7047,8,3,5,14,1
7048,9,3,5,14,1
7049,10,3,5,14,1
7050,1,1,1,14,2
7051,2,1,1,14,2
7052,3,1,1,14,2
7053,4,1,1,14,2
7054,5,1,1,14,2
7055,6,1,1,14,2
7056,7,1,1,14,2
7057,8,1,1,14,2
7058,9,1,1,14,2
7059,10,1,1,14,2
7060,1,1,2,14,2
7061,2,1,2,14,2
7062,3,1,2,14,2
7063,4,1,2,14,2
7064,5,1,2,14,2
7065,6,1,2,14,2
7066,7,1,2,14,2
7067,8,1,2,14,2
7068,9,1,2,14,2
7069,10,1,2,14,2
7070,1,1,3,14,2
7071,2,1,3,14,2
7072,3,1,3,14,2
7073,4,1,3,14,2
7074,5,1,3,14,2
7075,6,1,3,14,2
7076,7,1,3,14,2
7077,8,1,3,14,2
7078,9,1,3,14,2
7079,10,1,3,14,2
7080,1,1,4,14,2
7081,2,1,4,14,2
7082,3,1,4,14,2
7083,4,1,4,14,2
7084,5,1,4,14,2
7085,6,1,4,14,2
7086,7,1,4,14,2
7087,8,1,4,14,2
7088,9,1,4,14,2
7089,10,1,4,14,2
7090,1,1,5,14,2
7091,2,1,5,14,2
7092,3,1,5,14,2
7093,4,1,5,14,2
7094,5,1,5,14,2
7095,6,1,5,14,2
7096,7,1,5,14,2
7097,8,1,5,14,2
7098,9,1,5,14,2
7099,10,1,5,14,2
7100,1,2,1,14,2
7101,2,2,1,14,2
7102,3,2,1,14,2
7103,4,2,1,14,2
7104,5,2,1,14,2
7105,6,2,1,14,2
7106,7,2,1,14,2
7107,8,2,1,14,2
7108,9,2,1,14,2
7109,10,2,1,14,2
7110,1,2,2,14,2
7111,2,2,2,14,2
7112,3,2,2,14,2
7113,4,2,2,14,2
7114,5,2,2,14,2
7115,6,2,2,14,2
7116,7,2,2,14,2
7117,8,2,2,14,2
7118,9,2,2,14,2
7119,10,2,2,14,2
7120,1,2,3,14,2
7121,2,2,3,14,2
7122,3,2,3,14,2
7123,4,2,3,14,2
7124,5,2,3,14,2
7125,6,2,3,14,2
7126,7,2,3,14,2
7127,8,2,3,14,2
7128,9,2,3,14,2
7129,10,2,3,14,2
7130,1,2,4,14,2
7131,2,2,4,14,2
7132,3,2,4,14,2
7133,4,2,4,14,2
7134,5,2,4,14,2
7135,6,2,4,14,2
7136,7,2,4,14,2
7137,8,2,4,14,2
7138,9,2,4,14,2
7139,10,2,4,14,2
7140,1,2,5,14,2
7141,2,2,5,14,2
7142,3,2,5,14,2
7143,4,2,5,14,2
7144,5,2,5,14,2
7145,6,2,5,14,2
7146,7,2,5,14,2
7147,8,2,5,14,2
7148,9,2,5,14,2
7149,10,2,5,14,2
7150,1,3,1,14,2
7151,2,3,1,14,2
7152,3,3,1,14,2
7153,4,3,1,14,2
7154,5,3,1,14,2
7155,6,3,1,14,2
7156,7,3,1,14,2
7157,8,3,1,14,2
7158,9,3,1,14,2
7159,10,3,1,14,2
7160,1,3,2,14,2
7161,2,3,2,14,2
7162,3,3,2,14,2
7163,4,3,2,14,2
7164,5,3,2,14,2
7165,6,3,2,14,2
7166,7,3,2,14,2
7167,8,3,2,14,2
7168,9,3,2,14,2
7169,10,3,2,14,2
7170,1,3,3,14,2
7171,2,3,3,14,2
7172,3,3,3,14,2
7173,4,3,3,14,2
7174,5,3,3,14,2
7175,6,3,3,14,2
7176,7,3,3,14,2
7177,8,3,3,14,2
7178,9,3,3,14,2
7179,10,3,3,14,2
7180,1,3,4,14,2
7181,2,3,4,14,2
7182,3,3,4,14,2
7183,4,3,4,14,2
7184,5,3,4,14,2
7185,6,3,4,14,2
7186,7,3,4,14,2
7187,8,3,4,14,2
7188,9,3,4,14,2
7189,10,3,4,14,2
7190,1,3,5,14,2
7191,2,3,5,14,2
7192,3,3,5,14,2
7193,4,3,5,14,2
7194,5,3,5,14,2
7195,6,3,5,14,2
7196,7,3,5,14,2
7197,8,3,5,14,2
7198,9,3,5,14,2
7199,10,3,5,14,2
7200,1,1,1,14,3
7201,2,1,1,14,3
7202,3,1,1,14,3
7203,4,1,1,14,3
7204,5,1,1,14,3
7205,6,1,1,14,3
7206,7,1,1,14,3
7207,8,1,1,14,3
7208,9,1,1,14,3
7209,10,1,1,14,3
7210,1,1,2,14,3
7211,2,1,2,14,3
7212,3,1,2,14,3
7213,4,1,2,14,3
7214,5,1,2,14,3
7215,6,1,2,14,3
7216,7,1,2,14,3
7217,8,1,2,14,3
7218,9,1,2,14,3
7219,10,1,2,14,3
7220,1,1,3,14,3
7221,2,1,3,14,3
7222,3,1,3,14,3
7223,4,1,3,14,3
7224,5,1,3,14,3
7225,6,1,3,14,3
7226,7,1,3,14,3
7227,8,1,3,14,3
7228,9,1,3,14,3
7229,10,1,3,14,3
7230,1,1,4,14,3
7231,2,1,4,14,3
7232,3,1,4,14,3
7233,4,1,4,14,3
7234,5,1,4,14,3
7235,6,1,4,14,3
7236,7,1,4,14,3
7237,8,1,4,14,3
7238,9,1,4,14,3
7239,10,1,4,14,3
7240,1,1,5,14,3
7241,2,1,5,14,3
7242,3,1,5,14,3
7243,4,1,5,14,3
7244,5,1,5,14,3
7245,6,1,5,14,3
7246,7,1,5,14,3
7247,8,1,5,14,3
7248,9,1,5,14,3
7249,10,1,5,14,3
7250,1,2,1,14,3
7251,2,2,1,14,3
7252,3,2,1,14,3
7253,4,2,1,14,3
7254,5,2,1,14,3
7255,6,2,1,14,3
7256,7,2,1,14,3
7257,8,2,1,14,3
7258,9,2,1,14,3
7259,10,2,1,14,3
7260,1,2,2,14,3
7261,2,2,2,14,3
7262,3,2,2,14,3
7263,4,2,2,14,3
7264,5,2,2,14,3
7265,6,2,2,14,3
7266,7,2,2,14,3
7267,8,2,2,14,3
7268,9,2,2,14,3
7269,10,2,2,14,3
7270,1,2,3,14,3
7271,2,2,3,14,3
7272,3,2,3,14,3
7273,4,2,3,14,3
7274,5,2,3,14,3
7275,6,2,3,14,3
7276,7,2,3,14,3
7277,8,2,3,14,3
7278,9,2,3,14,3
7279,10,2,3,14,3
7280,1,2,4,14,3
7281,2,2,4,14,3
7282,3,2,4,14,3
7283,4,2,4,14,3
7284,5,2,4,14,3
7285,6,2,4,14,3
7286,7,2,4,14,3
7287,8,2,4,14,3
7288,9,2,4,14,3
7289,10,2,4,14,3
7290,1,2,5,14,3
7291,2,2,5,14,3
7292,3,2,5,14,3
7293,4,2,5,14,3
7294,5,2,5,14,3
7295,6,2,5,14,3
7296,7,2,5,14,3
7297,8,2,5,14,3
7298,9,2,5,14,3
7299,10,2,5,14,3
7300,1,3,1,14,3
7301,2,3,1,14,3
7302,3,3,1,14,3
7303,4,3,1,14,3
7304,5,3,1,14,3
7305,6,3,1,14,3
7306,7,3,1,14,3
7307,8,3,1,14,3
7308,9,3,1,14,3
7309,10,3,1,14,3
7310,1,3,2,14,3
7311,2,3,2,14,3
7312,3,3,2,14,3
7313,4,3,2,14,3
7314,5,3,2,14,3
7315,6,3,2,14,3
7316,7,3,2,14,3
7317,8,3,2,14,3
7318,9,3,2,14,3
7319,10,3,2,14,3
7320,1,3,3,14,3
7321,2,3,3,14,3
7322,3,3,3,14,3
7323,4,3,3,14,3
7324,5,3,3,14,3
7325,6,3,3,14,3
7326,7,3,3,14,3
7327,8,3,3,14,3
7328,9,3,3,14,3
7329,10,3,3,14,3
7330,1,3,4,14,3
7331,2,3,4,14,3
7332,3,3,4,14,3
7333,4,3,4,14,3
7334,5,3,4,14,3
7335,6,3,4,14,3
7336,7,3,4,14,3
7337,8,3,4,14,3
7338,9,3,4,14,3
7339,10,3,4,14,3
7340,1,3,5,14,3
7341,2,3,5,14,3
7342,3,3,5,14,3
7343,4,3,5,14,3
7344,5,3,5,14,3
7345,6,3,5,14,3
7346,7,3,5,14,3
7347,8,3,5,14,3
7348,9,3,5,14,3
7349,10,3,5,14,3
7350,1,1,1,14,4
7351,2,1,1,14,4
7352,3,1,1,14,4
7353,4,1,1,14,4
7354,5,1,1,14,4
7355,6,1,1,14,4
7356,7,1,1,14,4
7357,8,1,1,14,4
7358,9,1,1,14,4
7359,10,1,1,14,4
7360,1,1,2,14,4
7361,2,1,2,14,4
7362,3,1,2,14,4
7363,4,1,2,14,4
7364,5,1,2,14,4
7365,6,1,2,14,4
7366,7,1,2,14,4
7367,8,1,2,14,4
7368,9,1,2,14,4
7369,10,1,2,14,4
7370,1,1,3,14,4
7371,2,1,3,14,4
7372,3,1,3,14,4
7373,4,1,3,14,4
7374,5,1,3,14,4
7375,6,1,3,14,4
7376,7,1,3,14,4
7377,8,1,3,14,4
7378,9,1,3,14,4
7379,10,1,3,14,4
7380,1,1,4,14,4
7381,2,1,4,14,4
7382,3,1,4,14,4
7383,4,1,4,14,4
7384,5,1,4,14,4
7385,6,1,4,14,4
7386,7,1,4,14,4
7387,8,1,4,14,4
7388,9,1,4,14,4
7389,10,1,4,14,4
7390,1,1,5,14,4
7391,2,1,5,14,4
7392,3,1,5,14,4
7393,4,1,5,14,4
7394,5,1,5,14,4
7395,6,1,5,14,4
7396,7,1,5,14,4
7397,8,1,5,14,4
7398,9,1,5,14,4
7399,10,1,5,14,4
7400,1,2,1,14,4
7401,2,2,1,14,4
7402,3,2,1,14,4
7403,4,2,1,14,4
7404,5,2,1,14,4
7405,6,2,1,14,4
7406,7,2,1,14,4
7407,8,2,1,14,4
7408,9,2,1,14,4
7409,10,2,1,14,4
7410,1,2,2,14,4
7411,2,2,2,14,4
7412,3,2,2,14,4
7413,4,2,2,14,4
7414,5,2,2,14,4
7415,6,2,2,14,4
7416,7,2,2,14,4
7417,8,2,2,14,4
7418,9,2,2,14,4
7419,10,2,2,14,4
7420,1,2,3,14,4
7421,2,2,3,14,4
7422,3,2,3,14,4
7423,4,2,3,14,4
7424,5,2,3,14,4
7425,6,2,3,14,4
7426,7,2,3,14,4
7427,8,2,3,14,4
7428,9,2,3,14,4
7429,10,2,3,14,4
7430,1,2,4,14,4
7431,2,2,4,14,4
7432,3,2,4,14,4
7433,4,2,4,14,4
7434,5,2,4,14,4
7435,6,2,4,14,4
7436,7,2,4,14,4
7437,8,2,4,14,4
7438,9,2,4,14,4
7439,10,2,4,14,4
7440,1,2,5,14,4
7441,2,2,5,14,4
7442,3,2,5,14,4
7443,4,2,5,14,4
7444,5,2,5,14,4
7445,6,2,5,14,4
7446,7,2,5,14,4
7447,8,2,5,14,4
7448,9,2,5,14,4
7449,10,2,5,14,4
7450,1,3,1,14,4
7451,2,3,1,14,4
7452,3,3,1,14,4
7453,4,3,1,14,4
7454,5,3,1,14,4
7455,6,3,1,14,4
7456,7,3,1,14,4
7457,8,3,1,14,4
7458,9,3,1,14,4
7459,10,3,1,14,4
7460,1,3,2,14,4
7461,2,3,2,14,4
7462,3,3,2,14,4
7463,4,3,2,14,4
7464,5,3,2,14,4
7465,6,3,2,14,4
7466,7,3,2,14,4
7467,8,3,2,14,4
7468,9,3,2,14,4
7469,10,3,2,14,4
7470,1,3,3,14,4
7471,2,3,3,14,4
7472,3,3,3,14,4
7473,4,3,3,14,4
7474,5,3,3,14,4
7475,6,3,3,14,4
7476,7,3,3,14,4
7477,8,3,3,14,4
7478,9,3,3,14,4
7479,10,3,3,14,4
7480,1,3,4,14,4
7481,2,3,4,14,4
7482,3,3,4,14,4
7483,4,3,4,14,4
7484,5,3,4,14,4
7485,6,3,4,14,4
7486,7,3,4,14,4
7487,8,3,4,14,4
7488,9,3,4,14,4
7489,10,3,4,14,4
7490,1,3,5,14,4
7491,2,3,5,14,4
7492,3,3,5,14,4
7493,4,3,5,14,4
7494,5,3,5,14,4
7495,6,3,5,14,4
7496,7,3,5,14,4
7497,8,3,5,14,4
7498,9,3,5,14,4
7499,10,3,5,14,4
7500,1,1,1,15,1
7501,2,1,1,15,1
7502,3,1,1,15,1
7503,4,1,1,15,1
7504,5,1,1,15,1
7505,6,1,1,15,1
7506,7,1,1,15,1
7507,8,1,1,15,1
7508,9,1,1,15,1
7509,10,1,1,15,1
7510,1,1,2,15,1
7511,2,1,2,15,1
7512,3,1,2,15,1
7513,4,1,2,15,1
7514,5,1,2,15,1
7515,6,1,2,15,1
7516,7,1,2,15,1
7517,8,1,2,15,1
7518,9,1,2,15,1
7519,10,1,2,15,1
7520,1,1,3,15,1
7521,2,1,3,15,1
7522,3,1,3,15,1
7523,4,1,3,15,1
7524,5,1,3,15,1
7525,6,1,3,15,1
7526,7,1,3,15,1
7527,8,1,3,15,1
7528,9,1,3,15,1
7529,10,1,3,15,1
7530,1,1,4,15,1
7531,2,1,4,15,1
7532,3,1,4,15,1
7533,4,1,4,15,1
7534,5,1,4,15,1
7535,6,1,4,15,1
7536,7,1,4,15,1
7537,8,1,4,15,1
7538,9,1,4,15,1
7539,10,1,4,15,1
7540,1,1,5,15,1
7541,2,1,5,15,1
7542,3,1,5,15,1
7543,4,1,5,15,1
7544,5,1,5,15,1
7545,6,1,5,15,1
7546,7,1,5,15,1
7547,8,1,5,15,1
7548,9,1,5,15,1
7549,10,1,5,15,1
7550,1,2,1,15,1
7551,2,2,1,15,1
7552,3,2,1,15,1
7553,4,2,1,15,1
7554,5,2,1,15,1
7555,6,2,1,15,1
7556,7,2,1,15,1
7557,8,2,1,15,1
7558,9,2,1,15,1
7559,10,2,1,15,1
7560,1,2,2,15,1
7561,2,2,2,15,1
7562,3,2,2,15,1
7563,4,2,2,15,1
7564,5,2,2,15,1
7565,6,2,2,15,1
7566,7,2,2,15,1
7567,8,2,2,15,1
7568,9,2,2,15,1
7569,10,2,2,15,1
7570,1,2,3,15,1
7571,2,2,3,15,1
7572,3,2,3,15,1
7573,4,2,3,15,1
7574,5,2,3,15,1
7575,6,2,3,15,1
7576,7,2,3,15,1
7577,8,2,3,15,1
7578,9,2,3,15,1
7579,10,2,3,15,1
7580,1,2,4,15,1
7581,2,2,4,15,1
7582,3,2,4,15,1
7583,4,2,4,15,1
7584,5,2,4,15,1
7585,6,2,4,15,1
7586,7,2,4,15,1
7587,8,2,4,15,1
7588,9,2,4,15,1
7589,10,2,4,15,1
7590,1,2,5,15,1
7591,2,2,5,15,1
7592,3,2,5,15,1
7593,4,2,5,15,1
7594,5,2,5,15,1
7595,6,2,5,15,1
7596,7,2,5,15,1
7597,8,2,5,15,1
7598,9,2,5,15,1
7599,10,2,5,15,1
